"index_road","node_id"
"[22797961L, 30765953L, 30766000L]",318266382
"[22797961L, 28947763L, 127464700L]",245106789
"[22797961L, 22797962L]",245106850
"[4493469L, 22797962L, 33612467L, 33612557L]",77746332
"[22797963L, 28947763L, 55886586L, 127464699L]",245106642
"[22797963L, 28947752L]",318266428
"[22797957L, 22797964L, 59210802L]",245106354
"[22797964L, 42675992L, 105066260L]",533656338
"[22797957L, 22797965L]",245106353
"[22797961L, 22797965L, 22797967L]",245106788
"[22797961L, 22797966L, 59210912L]",245106787
"[22797963L, 22797966L]",245107309
"[22797961L, 22797965L, 22797967L]",245106788
"[22797963L, 22797967L]",245107394
"[22797972L, 30887773L]",343436296
"[22797972L, 29171521L, 33613455L]",320832179
"[22797973L, 59221387L]",734570211
"[22797973L, 30887845L, 42674331L]",343438113
"[22797974L, 33613455L]",343438524
"[22797974L, 30888443L, 33616423L, 33616449L]",245108192
"[22797975L, 30887845L]",343438021
"[22797975L]",245108274
"[22797976L]",245108291
"[22797975L, 22797976L]",245108292
"[22797977L, 30887845L, 59221331L]",343438116
"[22797977L, 29309201L, 30803431L, 33611942L]",322448790
"[22798028L, 33613383L]",245108909
"[22798028L, 30887527L]",245108905
"[22798029L, 42344725L]",528590536
"[22798029L, 29309213L, 29309217L]",245109119
"[22799184L, 22799185L]",321615599
"[22799184L, 87339984L]",1419885126
"[22799185L, 33680944L]",321615513
"[22799185L, 29549940L]",245113067
"[22799191L, 29179534L]",320900425
"[22799191L, 29179637L]",320900795
"[22799223L, 127467613L]",245113520
"[22799223L, 29179496L]",245113527
"[22799229L, 33617056L, 42491029L]",245114069
"[22799229L, 22799232L]",124186605
"[22799232L]",245114440
"[22799232L, 22799239L]",124186362
"[22799232L, 22799239L]",124186362
"[22799239L, 39116258L, 127467620L, 127467621L]",124186353
"[22799249L, 87339988L, 87341736L]",1015629170
"[22799249L, 47498814L]",325913416
"[22799387L, 27032732L, 30025192L]",330588104
"[22799387L, 30025198L, 60500728L]",330588228
"[22799394L, 33617107L]",384342249
"[22799394L, 33612594L]",330589864
"[22799502L, 44757520L]",1290300942
"[22799502L, 128248620L]",124186001
"[22799947L, 28440872L]",245130065
"[22799947L, 28416144L, 83812433L]",245130109
"[22799948L, 80319849L, 83812433L, 83812435L]",1360099102
"[22799948L, 24691206L, 121510217L, 121510225L, 140014901L]",1360087371
"[22799950L, 138694650L]",371157793
"[22799950L, 121988914L, 122100440L]",567891688
"[22799951L, 83689108L]",245133557
"[22799951L, 33431801L, 83689620L, 83800914L]",371156467
"[22799952L, 121511486L]",1360097761
"[22799952L, 138690689L]",245130900
"[22799953L, 83800916L]",253721869
"[22799953L, 121510215L]",245131183
"[22799954L, 84652153L]",245131272
"[22799954L, 79699800L, 84644270L]",930118878
"[22799956L, 83892649L]",930076921
"[22799953L, 22799956L, 80917648L]",245131431
"[22799962L, 121510227L, 121510228L]",1360087349
"[22799962L, 121510219L, 121510257L]",245129779
"[22799985L, 33457231L]",380739727
"[22799985L, 83800739L, 83800922L]",245133412
"[22799992L, 42415934L, 83800912L]",245133700
"[22799992L, 83689302L]",245133812
"[22800007L, 26152135L, 26328075L, 26328084L]",286387069
"[22800007L, 26139159L, 26328069L, 26330072L]",286252846
"[22800009L, 42346420L]",245135322
"[22800009L, 26330072L, 127635194L]",245135251
"[22800010L, 25895952L]",245135658
"[22800007L, 22800010L, 27083787L]",245135373
"[22800007L, 22800012L, 27083791L]",245135551
"[22800012L, 25895952L]",245135649
"[22800017L, 139542961L]",245135652
"[22800017L, 25874562L, 25895949L]",282228883
"[22800022L, 25659834L]",245136456
"[22800022L, 25895952L]",245135657
"[22800031L, 114735728L]",245136934
"[22800031L, 26328072L]",245137006
"[22800036L, 22800062L, 73533570L]",245138070
"[16266620L, 22800036L, 23383764L, 30186348L, 34150653L]",245138078
"[22800037L, 42655056L]",528858622
"[22800037L, 24269690L, 24385495L, 42502414L]",245141888
"[22788135L, 22800039L]",244883307
"[22800039L, 42502409L]",245141083
"[22800041L, 120497141L]",31194414
"[22800041L, 42656113L]",321855435
"[4964850L, 22800044L, 136965836L]",32877196
"[22800044L, 22800056L]",245141968
"[22800044L, 22800056L]",245141968
"[22800056L, 24385495L]",264603001
"[22800057L]",245142584
"[22800057L, 42502409L]",245141891
"[22800041L, 22800062L]",321855442
"[22800036L, 22800062L, 73533570L]",245138070
"[22800036L, 22800063L]",245138073
"[22800041L, 22800063L]",245143971
"[22800072L, 22800073L, 22800075L]",245144321
"[22800072L, 42502409L, 134699920L]",244882988
"[22800072L, 22800073L, 22800075L]",245144321
"[22800073L, 29268483L]",245144374
"[22800075L, 22800077L]",245144584
"[22800075L, 42502409L, 120497123L]",244883088
"[22800075L, 22800077L]",245144584
"[22800077L, 29268483L]",321854994
"[22800080L, 29268852L, 96149456L]",245145005
"[22788192L, 22800080L]",244883888
"[22800081L, 121903962L]",294123389
"[4964850L, 22800081L]",245145127
"[9701974L, 22800091L, 30187039L]",245145756
"[22800091L, 22800097L]",245145809
"[5202949L, 11313750L, 22800093L]",35551152
"[22800093L, 33616140L]",245146213
"[22800091L, 22800097L]",245145809
"[22800097L]",269490773
"[22800097L, 22800098L]",245146555
"[22800098L, 78738794L, 96149809L]",922937171
"[9852987L, 22800099L]",272624597
"[8860940L, 22800099L]",245147233
"[22800099L, 22800100L]",245147232
"[22800100L, 96149809L, 96151621L]",1114088469
"[22800102L, 22800106L, 124002409L]",245147518
"[22800099L, 22800102L]",245147519
"[22800102L, 22800106L, 124002409L]",245147518
"[8860940L, 22800106L]",245147676
"[14347213L, 22800108L]",139149043
"[22800108L, 96151164L]",1114082179
"[5168718L, 22800197L]",245148489
"[22800197L, 22800218L]",245148549
"[22800197L, 22800218L]",245148549
"[5135897L, 22800218L]",245148576
"[22800720L]",245149027
"[22800720L]",260560835
"[9932203L, 22800864L]",245149541
"[8861258L, 22800935L]",245149633
"[22801053L, 115499697L, 126906234L]",245150078
"[5218035L, 22801053L]",36704892
"[5168931L, 22801405L]",35856376
"[22801405L, 42712285L]",1303500894
"[22801581L, 22801708L]",245150488
"[22801581L, 30070727L]",245150489
"[22801687L, 127024916L]",245154223
"[22801687L, 127024922L]",245150724
"[22801700L, 30042823L, 127024922L]",245150727
"[22801700L, 30042845L]",245150957
"[22801702L, 29171339L]",320830309
"[22801702L, 30596773L]",245152877
"[22801706L, 115499697L]",245150070
"[22801706L, 126906236L]",331216027
"[22801702L, 22801708L]",321209089
"[22801708L, 30070721L]",245151615
"[22801710L, 30596777L]",35856377
"[22801710L, 30596765L]",245152222
"[22801711L, 42712283L]",321208821
"[22801711L, 30070739L]",245152483
"[22801723L, 42712283L]",321208920
"[22801723L, 30070731L]",245153695
"[22801740L, 22801742L, 29309217L]",245109116
"[22801053L, 22801740L, 22801741L]",100649633
"[22801053L, 22801740L, 22801741L]",100649633
"[11315181L, 22801741L, 31098951L]",35722737
"[22801740L, 22801742L, 29309217L]",245109116
"[22801742L, 29309233L]",245154287
"[22801743L, 29152142L]",322526476
"[22801743L, 29171387L, 29315535L, 33617271L]",322527191
"[22801744L, 42356307L]",245154341
"[22801744L, 67979592L, 73533570L]",321763012
"[23023876L, 30880219L]",244466973
"[23023876L, 30880015L]",248250177
"[23024001L, 42746704L]",248250318
"[23024001L, 29150212L]",248255600
"[23024006L, 92623030L, 92623042L]",248255644
"[23024006L, 26390499L]",289114709
"[23104234L, 23239868L]",249438262
"[23104234L, 23122367L, 23145917L]",249348287
"[23104293L, 27349365L, 27997413L]",249438785
"[23104293L, 23285391L]",249438789
"[23114181L, 23239868L, 23285391L, 47693375L]",249438480
"[23114181L, 23122367L, 27349365L, 27997430L]",249348290
"[22771791L, 23115998L]",72860561
"[23115998L, 42746575L]",249560752
"[23116001L, 23116011L, 121513015L]",249560785
"[23116001L, 51383614L]",249560791
"[23116002L, 51383613L]",239432399
"[23116002L, 23116008L, 42746559L]",534546050
"[23116004L, 42746555L]",239433309
"[23116004L, 51267740L]",654165932
"[23116006L, 51383630L]",249560795
"[23116006L, 42746527L]",534544888
"[23116008L, 51269069L, 51269764L]",36380678
"[23116002L, 23116008L, 42746559L]",534546050
"[23116001L, 23116011L, 121513015L]",249560785
"[23116011L, 51267742L, 51269764L]",654148271
"[23116014L, 42353181L]",249560946
"[23116014L, 116920062L]",249560947
"[23114181L, 23122302L, 23122305L]",249540839
"[23122302L, 23239867L]",251451499
"[23122305L, 29130120L]",320466921
"[23114181L, 23122302L, 23122305L]",249540839
"[23122310L]",252340071
"[23114181L, 23122310L, 23122311L]",249540840
"[23114181L, 23122310L, 23122311L]",249540840
"[23122311L, 23285440L, 27349341L]",252036204
"[23122328L, 23285407L, 23285440L]",252036037
"[23122328L, 23158242L, 23178299L]",250246533
"[23114181L, 23122367L, 27349365L, 27997430L]",249348290
"[23122367L, 23133372L, 23133394L, 23239867L]",249639589
"[23122367L, 23133372L, 23133394L, 23239867L]",249639589
"[23133372L, 30052668L, 30052967L]",289556680
"[23133394L, 29130446L, 42746867L]",320469447
"[23133401L, 42413349L]",249780198
"[23133401L, 30051902L, 30051917L]",249780211
"[23134470L, 23239867L, 29252648L]",321712211
"[23134470L, 23378453L]",249789737
"[23145917L, 29130317L]",250039596
"[23104234L, 23122367L, 23145917L]",249348287
"[23145954L, 23443314L, 27997369L]",253885937
"[23145954L, 23311468L, 29130317L]",251451483
"[23146029L, 26403784L]",250040192
"[23146029L, 42413349L, 42413409L]",529514803
"[23146067L, 30052878L]",529540951
"[23146067L, 26403776L, 26403797L]",289274385
"[23146252L, 59181715L, 127843726L]",733967259
"[23146252L, 127843403L, 127843726L]",330841134
"[23122328L, 23158242L, 23178299L]",250246533
"[23104234L, 23158242L]",249438263
"[23133394L, 23167977L]",249780114
"[23167977L, 23167980L]",250435755
"[23167980L, 23190559L, 23311468L]",250435917
"[23122367L, 23167980L, 23178294L]",250435919
"[23167985L, 23443311L, 27997430L]",250436148
"[23167985L, 23311468L]",250436091
"[23167988L, 58648058L]",726651478
"[23167988L, 27997429L]",307436165
"[23167991L]",300238518
"[23167991L]",300238518
"[23178294L, 23239868L]",249438482
"[23122367L, 23167980L, 23178294L]",250435919
"[23178299L, 23239868L]",249438481
"[23122367L, 23178299L, 23311468L]",250436092
"[23104234L, 23178314L]",253122600
"[23178299L, 23178314L]",250639106
"[23178315L]",250639148
"[23104234L, 23178315L]",249438264
"[23104234L, 23178316L]",250639166
"[23178299L, 23178316L]",250639168
"[23178294L, 23190017L]",250767781
"[23114181L, 23190017L, 23190018L]",250767783
"[23190018L, 23285435L]",250767784
"[23114181L, 23190017L, 23190018L]",250767783
"[23190175L, 115645596L, 115646459L]",1305964558
"[5169162L, 5202951L, 23190175L]",34928570
"[23190179L, 23426687L, 40120135L]",253719766
"[23190179L, 23190181L]",250768727
"[23190181L, 23946778L]",482831065
"[23190181L, 23946778L]",259580807
"[23190182L, 23200987L]",250768794
"[23190181L, 23190182L, 23426704L]",250768750
"[23114181L, 23190552L]",250776187
"[23104293L, 23190552L]",250776179
"[23114181L, 23190554L]",250776203
"[23104293L, 23190554L]",253122887
"[23190559L, 23272304L, 27997430L]",250436225
"[23167980L, 23190559L, 23311468L]",250435917
"[23167980L, 23200513L]",250929228
"[23200513L]",250929214
"[23200982L, 23200987L]",250933558
"[23190181L, 23200982L]",250768792
"[23200983L, 23200987L]",250933559
"[23190181L, 23200983L]",250933560
"[23190182L, 23200987L]",250768794
"[23201099L, 23383334L]",250768778
"[23201099L, 23383334L]",250768780
"[23215394L, 30051902L]",252366761
"[23133372L, 23215394L, 23239875L]",249779977
"[23215403L, 30051840L]",330999870
"[23133394L, 23215403L, 29130317L]",249780113
"[23215406L, 121907205L, 121977757L, 121977758L]",331015995
"[23215406L, 121977755L]",331015988
"[23215490L, 42415324L, 107107951L]",529536601
"[23215490L]",251451653
"[23215490L, 23215541L]",251125812
"[23215541L, 29292473L]",251126205
"[23239867L, 23239868L]",251451376
"[23239868L, 30051840L]",330999863
"[23114181L, 23239868L, 23285391L, 47693375L]",249438480
"[23133372L, 23215394L, 23239875L]",249779977
"[23239868L, 23239875L]",251451379
"[23133394L, 23239887L, 30051902L]",249780111
"[23239887L, 27349407L, 27349424L]",300238708
"[23272304L, 23443316L, 27997413L]",251850642
"[23190559L, 23272304L, 27997430L]",250436225
"[23272311L, 47578993L, 47579182L, 47579754L]",605384998
"[23272311L, 47579848L, 58648198L]",307436065
"[23285391L, 23285440L, 42500702L]",252036011
"[23285396L, 29129941L, 42500660L]",530735033
"[23285396L, 29130240L, 42500702L]",320465511
"[23285407L, 29129683L, 42500632L]",252036151
"[23122328L, 23285407L, 23285440L]",252036037
"[23285435L, 23443316L, 27349365L]",252036172
"[23285391L, 23285435L]",252036013
"[23285436L, 27997413L]",307435930
"[23285436L, 27527355L, 27997393L]",302212488
"[23167991L, 23285440L]",300238374
"[23285391L, 23285440L, 42500702L]",252036011
"[23239867L, 23309349L]",252340068
"[23239875L, 23309349L]",251451426
"[23309354L]",252340087
"[23122310L, 23309354L]",249638990
"[23309356L, 26403781L]",332620896
"[23309356L]",920058231
"[23122367L, 23178299L, 23311468L]",250436092
"[23133394L, 23311468L, 23311491L]",249780112
"[23311491L, 30051840L]",330999872
"[23133394L, 23311468L, 23311491L]",249780112
"[23311519L, 26391514L, 30052668L, 58648580L, 106995827L]",253123000
"[23311519L, 30052794L, 58648580L]",331011218
"[23351484L, 23351487L, 30065156L, 30065189L, 128009713L]",124173670
"[23351484L, 136879330L]",252852458
"[23351484L, 23351487L, 30065156L, 30065189L, 128009713L]",124173670
"[23351487L, 42426045L, 42427889L]",252852450
"[23351515L, 34104202L, 42674929L]",252853377
"[23351515L, 30834926L, 34104265L, 99695994L]",252853378
"[23351520L, 23901570L, 33679487L, 42488770L, 51391600L]",244252920
"[23351520L, 121100419L]",252852844
"[23351581L, 42426045L]",1410718575
"[23351581L, 42426762L, 136879330L]",252853361
"[23351581L, 23351598L]",124173663
"[23351598L, 127467602L]",252853233
"[23351652L, 127464479L]",288747253
"[23351652L, 127464437L]",754402894
"[23378452L, 26428331L]",534543327
"[23378452L, 50634312L]",644614516
"[23134470L, 23378453L]",249789737
"[23378453L, 42746836L]",249789740
"[23378514L, 26403550L]",289269671
"[23378514L, 29314838L]",253123334
"[23378542L, 25093041L]",253123381
"[5169121L, 23378542L]",35871119
"[5169121L, 23378590L, 26403784L]",35870782
"[23378590L, 26403549L]",253123419
"[23378592L, 33679297L]",321209272
"[23378592L, 33679308L]",385074797
"[23383308L]",250934715
"[23383308L]",250934715
"[23383308L, 23383329L]",250768784
"[23383329L]",250768788
"[23383334L, 23946795L]",250768777
"[23383308L, 23383334L]",253181229
"[5217861L, 23383368L]",260726466
"[23383368L, 23946827L]",253181663
"[23383380L, 23946792L, 24041633L]",250768761
"[23383380L, 23946796L]",250933667
"[23190181L, 23383493L]",250768795
"[23383493L, 23383501L]",253182405
"[23383493L, 23383501L]",253182405
"[23200987L, 23383505L]",250933612
"[23383501L, 23383505L]",253182607
"[23383528L, 23946778L]",253182793
"[23190179L, 23383528L]",253182794
"[23383501L, 23383544L]",253182604
"[23190181L, 23383544L]",250768789
"[5168765L, 23383674L, 31988616L]",35835755
"[22788463L, 23383674L, 29261934L]",244887119
"[23383764L, 120495343L]",1351024112
"[23426606L, 119314173L]",1341037089
"[9033764L, 23426653L]",66420633
"[23426653L]",253719564
"[22800720L, 23426685L]",482831066
"[23383528L, 23426685L]",253719758
"[23426687L, 40120137L]",253719764
"[23426687L, 40120146L]",253719770
"[23426687L, 23426689L]",253719769
"[23426685L, 23426689L]",253719781
"[23190181L, 23190182L, 23426704L]",250768750
"[23426704L, 23946793L]",250768760
"[22069891L, 23426778L, 25686353L, 128686715L]",239453042
"[23426778L, 136968705L, 138684850L, 138684851L]",286387098
"[23426804L, 128620748L, 128620801L]",245130651
"[23426804L, 128620796L]",253721545
"[23426857L, 83892648L]",253721866
"[23426857L, 79696977L, 84644274L]",253721870
"[23285435L, 23443310L]",253885915
"[23104293L, 23443310L]",253885917
"[23443311L, 27997413L]",251850700
"[23167985L, 23443311L, 27997430L]",250436148
"[23239887L, 23443314L]",253885936
"[23190559L, 23443314L]",250776212
"[23239887L, 23443315L]",302211991
"[23443315L, 27997355L, 27997371L]",307435573
"[23272304L, 23443316L, 27997413L]",251850642
"[23285435L, 23443316L, 27349365L]",252036172
"[23717621L, 25095177L, 34390164L]",256832893
"[23717621L, 25095177L, 34390164L]",256832893
"[23717625L, 23717639L, 23717704L, 25095177L, 31557915L]",256832892
"[23717625L, 23717643L, 31557751L]",256832982
"[23717629L, 23717643L]",394842117
"[23717625L, 23717629L]",256832981
"[23717629L, 23717632L]",256833080
"[23717629L, 23717632L]",256833143
"[23717632L, 23717635L]",256833141
"[23717629L, 23717635L]",256833216
"[23717639L, 31557862L, 54669768L]",353122531
"[23717625L, 23717639L, 23717704L, 25095177L, 31557915L]",256832892
"[23717643L, 23717704L]",256833326
"[23717643L]",401372230
"[23717674L, 24447635L]",256833809
"[22270615L, 23717674L]",253127018
"[23717621L, 23717694L]",256832935
"[23717694L, 47519133L]",72855764
"[23717674L, 23717704L]",256833811
"[4922662L, 23717762L, 30748777L]",256834574
"[4928045L, 23717762L]",256834576
"[23717995L, 29261934L]",256836785
"[23717995L]",256836792
"[23717995L, 23718020L]",256836787
"[22788463L, 23718020L]",256836996
"[9701883L, 23718031L]",76457138
"[23718031L, 24024394L]",256837165
"[23718045L]",256837172
"[23718031L, 23718045L]",256837174
"[23718046L]",256837193
"[9701885L, 23718046L]",256837195
"[23718050L]",256837228
"[23718046L, 23718050L]",256837230
"[23718062L]",256837312
"[23717995L, 23718062L]",256837313
"[23718070L]",256837316
"[23717995L, 23718070L]",256837317
"[23718082L]",256837392
"[22788454L, 23718082L]",256837399
"[23718082L, 23718085L]",256837397
"[23718085L]",256837420
"[9701851L, 23720836L, 60785490L]",256875100
"[5135889L, 23720836L, 24041317L]",256875108
"[5217861L, 23720860L, 113662916L]",277524512
"[23720860L, 86092568L]",998958008
"[5135889L, 23720951L, 122923044L]",35552322
"[9746850L, 23720951L, 119314174L]",35552059
"[23767934L, 25091486L, 30843345L, 30843384L, 131710754L, 131710756L, 131710757L]",76457684
"[23767934L, 25109457L, 34104260L]",76457683
"[23879859L, 128690877L]",30993615
"[5202870L, 23879859L]",258833254
"[22760069L, 23892248L, 42412830L]",258969871
"[23892248L, 42412751L]",529509886
"[23892251L, 23892252L, 26428252L]",258969957
"[23892251L]",258969960
"[23892252L, 60051359L]",127263173
"[23892251L, 23892252L, 26428252L]",258969957
"[23892294L, 23892301L]",258970054
"[23892294L, 42356971L]",258970048
"[23892295L, 34150615L, 58073718L]",466948183
"[23892295L, 33639836L, 42746531L]",384838727
"[23892300L, 34150620L, 41656993L]",258970101
"[23892300L, 23892301L, 42489365L, 48051882L]",258970102
"[23892300L, 23892301L, 42489365L, 48051882L]",258970102
"[22760069L, 23892301L, 42357429L]",529511519
"[22800036L, 23892321L]",258970144
"[22801744L, 23892321L]",245154344
"[23892321L, 23892322L]",258970152
"[23892322L]",258970160
"[23892323L, 120495325L]",1278005877
"[23892323L]",746486447
"[23892332L, 32920675L]",370953275
"[23892332L, 58073887L, 72631494L]",258970193
"[23892335L, 23892336L]",258970208
"[23892332L, 23892335L]",258970209
"[23892336L, 23892340L, 29140538L, 32920675L]",258970211
"[23892336L, 72631494L]",258970192
"[23892336L, 23892340L, 29140538L, 32920675L]",258970211
