"id","ways_index"
26295232,"[26295233L, 104246083L, 26295245L, 26295235L, 26295231L]"
26295233,"[26295232L, 26295235L, 26295292L, 26295231L]"
26295234,"[26295347L, 26295306L]"
26295235,"[26295232L, 26295233L, 26295345L, 26295347L, 26295190L, 26295231L]"
26295245,"[26295232L, 104246083L, 26295246L]"
26295246,"[33680826L, 26295245L]"
26295291,"[26353640L, 104246066L, 26295306L]"
26295292,"[28947752L, 26295233L, 26295307L, 26295308L]"
26295306,"[26295307L, 26295291L, 104246084L, 26295234L]"
26295307,"[28947752L, 26295306L, 26295292L, 26295190L]"
26295308,"[104246067L, 26295292L, 33614469L, 104246070L]"
26295345,"[26295235L, 42675992L, 30834130L, 26295347L, 104246069L, 26295190L, 91003896L]"
26295346,"[26295348L, 33680826L, 26295349L]"
26295347,"[26295234L, 26295235L, 26295345L, 26295348L, 26295190L]"
26295348,"[26295346L, 26295347L, 26295349L]"
26295349,"[26295346L, 26295348L, 33680826L]"
26295556,"[59210784L, 29293541L, 59210792L, 30784841L, 28947754L, 59210798L, 59210932L, 59210837L, 59210742L, 59210775L, 127464500L, 30838234L, 42676060L, 107109642L]"
26295566,"[59210880L, 104637488L, 30838234L, 30838084L, 42454405L, 42676074L, 26289036L, 42369616L, 59210836L, 42454394L, 59210716L, 59210794L]"
26295671,"[22036897L, 42710139L, 29293382L, 59217134L, 59216978L, 26295675L]"
26295675,"[24804554L, 26295671L]"
26320432,"[37436673L, 39977498L, 26262604L, 42667113L]"
26320438,"[42666385L, 42666415L, 42666419L, 42667113L]"
26320442,"[26320443L, 85224803L, 85224804L, 86208126L]"
26320443,"[26320442L, 136167876L, 69225402L, 71401686L]"
26320446,"[26320449L, 136167876L, 128886920L, 36334282L, 128886923L, 47518804L]"
26320449,"[106616547L, 47572656L, 35981427L, 106616532L, 26320446L]"
26320451,"[26320452L, 106616532L, 26428133L, 106616547L]"
26320452,"[26428129L, 26320451L, 26428134L]"
26320453,"[32881104L, 47573226L, 29337231L]"
26320454,"[26428153L, 47571996L, 33506623L]"
26320965,"[120495329L, 54669667L, 54669671L, 108378954L, 54669607L, 33407825L, 60254998L]"
26320967,"[59946626L, 54580998L, 54669607L, 33407467L, 121513014L]"
26320968,"[25847380L]"
26320969,"[116920053L, 116920071L]"
26320971,"[139542948L, 116920071L, 26320972L, 26320973L, 26320975L]"
26320972,"[139542948L, 116920071L, 25874569L, 26320971L, 26320973L]"
26320973,"[42346146L, 116920071L, 26320971L, 26320972L, 30705233L]"
26320975,"[139542970L, 26320971L, 139542948L]"
26320977,"[116920045L, 121399172L, 55820165L, 59452363L, 59452364L, 42353645L, 119980750L, 116920047L, 48051095L, 27081682L, 101765108L, 55814903L, 42355000L, 121399292L]"
26328069,"[26328080L, 26388418L, 26328075L, 22800007L, 26328073L, 22800010L, 27209719L, 22800012L, 114735728L, 25895783L, 26141493L, 26139159L, 26330072L]"
26328071,"[26328072L, 26328082L]"
26328072,"[25659843L, 26328071L, 25659856L, 139542967L, 26240639L, 22800031L]"
26328073,"[26328069L, 26328075L, 26328080L, 25659834L, 22800031L]"
26328075,"[26328069L, 26152135L, 26328073L, 22800007L, 26328080L, 26328084L]"
26328078,"[26152129L, 26152135L, 26152137L, 26328080L, 26328082L, 26152118L]"
26328080,"[26152129L, 26328069L, 26328073L, 26328075L, 26328078L, 26328082L]"
26328082,"[26152129L, 26328071L, 26328078L, 26328080L, 26240760L, 26545785L, 26152124L]"
26328084,"[26328075L, 26152135L, 26152132L, 22800007L]"
26328086,"[26328088L, 26152118L]"
26328088,"[26328090L, 26328086L]"
26328090,"[26328088L, 26239772L]"
26328093,"[26328098L, 26239772L]"
26328098,"[26328093L, 26328111L]"
26328111,"[26328098L, 27083835L]"
26328112,"[27083835L]"
26328113,"[26328114L, 27083835L]"
26328114,"[26328113L, 26239695L]"
26330044,"[26330054L, 26330055L, 26239695L, 114735729L, 26330046L]"
26330046,"[26330049L, 26330044L, 26330053L]"
26330049,"[26152112L, 26152115L, 26388405L, 26388406L, 26330046L]"
26330053,"[26330046L]"
26330054,"[26330044L]"
26330055,"[114735729L, 114735727L, 26330044L]"
26330059,"[26239695L]"
26330060,"[26330064L, 26330062L]"
26330062,"[27083835L, 26330060L]"
26330064,"[26330060L]"
26330071,"[26139159L]"
26330072,"[26328069L, 22800007L, 22800009L, 26139159L, 127635194L]"
26345728,"[23426778L, 26345730L]"
26345730,"[26345728L, 40724068L, 26345734L, 37748167L, 26345742L, 26345775L, 26345732L]"
26345732,"[26345730L]"
26345734,"[26345730L]"
26345742,"[26345730L, 26345746L, 40724070L, 26345743L]"
26345743,"[26345742L]"
26345746,"[26345755L, 40724028L, 26345742L, 40724023L]"
26345753,"[26345754L, 26345755L]"
26345754,"[26345753L, 26345759L]"
26345755,"[26345753L, 26345746L]"
26345759,"[26345760L, 26345754L]"
26345760,"[26345765L, 26345759L]"
26345763,"[26345771L, 26345767L]"
26345765,"[26345760L, 26345767L]"
26345767,"[26345763L, 26345765L]"
26345771,"[26345763L, 26345773L]"
26345773,"[26345777L, 26345771L]"
26345775,"[26345777L, 26345730L]"
26345777,"[26345773L, 26345775L]"
26345779,"[26345781L, 25189590L]"
26345781,"[26514759L, 25847374L, 26927985L, 26345779L, 26345790L]"
26345790,"[25847372L, 26514756L, 26345781L]"
26353640,"[26354273L, 26295291L, 26353647L]"
26353642,"[60495780L, 60495734L, 26354278L]"
26353647,"[26353640L, 26354273L, 33614469L]"
26354273,"[60495744L, 26354278L, 26353640L, 26353647L, 60495734L, 107133815L, 60495743L, 39366559L]"
26354278,"[26354273L, 60495780L, 26353642L, 27031247L, 139822655L, 39366559L]"
26354386,"[42454680L, 91003892L, 29293541L, 26295231L]"
26354619,"[42489026L, 59210786L, 42454628L, 117707525L, 33612555L, 59210891L, 59210733L, 59210838L, 59210871L, 59210776L, 59210850L, 30838234L, 30784923L]"
26365179,"[53624672L, 26365180L, 25446429L, 53624679L]"
26365180,"[25446427L, 26365179L]"
26388405,"[26330049L, 26239695L]"
26388406,"[26152112L, 26330049L, 26152115L, 71190501L]"
26388408,"[40367328L, 25873850L, 26388410L]"
26388410,"[26388408L, 40367328L, 22800022L]"
26388418,"[26388424L, 26328069L, 26139159L]"
26388419,"[26413653L, 26388422L]"
26388422,"[26388419L, 26413668L, 26388423L]"
26388423,"[26388424L, 26413668L, 26388422L]"
26388424,"[26388418L, 26388423L]"
26390470,"[26390474L, 29206340L]"
26390471,"[26390474L, 42746836L]"
26390472,"[26390473L, 42746834L, 26390603L, 26390999L]"
26390473,"[26390472L, 26390476L]"
26390474,"[26390477L, 26390470L, 26390471L]"
26390475,"[26390482L, 26390476L]"
26390476,"[26390473L, 26390475L]"
26390477,"[26390474L, 26390478L]"
26390478,"[26390477L, 26390479L]"
26390479,"[26390480L, 26390478L]"
26390480,"[26390628L, 26390501L, 26390479L]"
26390481,"[26390652L, 26390482L, 26390500L]"
26390482,"[26390481L, 26390475L, 26390652L]"
26390499,"[26390500L, 23024006L]"
26390500,"[26390481L, 26390499L]"
26390501,"[26390480L, 26390502L]"
26390502,"[55893944L, 92623040L, 92623074L, 26390501L]"
26390601,"[26390626L, 29206340L, 26390602L]"
26390602,"[26390601L, 26390603L]"
26390603,"[26390472L, 26390602L, 26390782L]"
26390626,"[26390601L, 26390627L, 26390844L]"
26390627,"[26390626L, 26390628L]"
26390628,"[26390480L, 26390627L]"
26390652,"[26390912L, 26390481L, 26390482L, 29206340L]"
26390687,"[26390914L, 29206344L, 26391789L, 26391567L, 26390843L, 26390782L]"
26390782,"[26390603L, 26390687L]"
26390843,"[26390845L, 26390687L]"
26390844,"[26390626L, 26390845L]"
26390845,"[26390843L, 26390844L]"
26390912,"[26390913L, 26390652L]"
26390913,"[26390912L, 26390914L]"
26390914,"[26390936L, 26390913L, 26390687L]"
26390936,"[26390914L, 42746836L]"
26390996,"[29380268L, 26391006L, 30052542L, 29380303L]"
26390999,"[26390472L, 26391001L, 30052967L]"
26391001,"[26391004L, 26390999L]"
26391004,"[26391001L, 55893970L, 26391006L]"
26391006,"[26391004L, 55893970L, 26390996L]"
26391227,"[25093041L, 26391786L]"
26391288,"[29171210L, 26391293L, 29314967L]"
26391290,"[10088770L, 26391293L]"
26391293,"[26391288L, 26391290L]"
26391338,"[5168954L, 26391363L, 26391341L]"
26391341,"[26391338L, 26391566L, 26391567L]"
26391363,"[26391338L, 26391364L]"
26391364,"[26391363L, 26391365L]"
26391365,"[25093041L, 26391364L]"
26391507,"[26403548L, 29314838L]"
26391508,"[26391789L, 26391511L]"
26391511,"[26391508L, 26403549L]"
26391512,"[26391513L, 26403549L]"
26391513,"[26391512L, 26391514L]"
26391514,"[58648580L, 106995827L, 26391513L, 26391515L, 30052668L, 23311519L]"
26391515,"[10088770L, 26391516L, 26391514L]"
26391516,"[5168954L, 26391515L]"
26391564,"[29292524L, 26392018L, 26391565L, 29171221L]"
26391565,"[26391564L, 26391566L]"
26391566,"[26391567L, 26391565L, 26391341L]"
26391567,"[26390687L, 26391341L, 26391566L]"
26391783,"[26391784L, 29292473L, 30052668L]"
26391784,"[26391785L, 26391958L, 26391783L]"
26391785,"[26391784L, 26391786L]"
26391786,"[26391785L, 26391787L, 26391227L]"
26391787,"[26391786L, 29206340L]"
26391789,"[26391508L, 26390687L]"
26391958,"[42345413L, 26391784L, 29171210L, 42345224L, 42345448L]"
26392014,"[29206340L, 26392015L]"
26392015,"[26392016L, 26392014L]"
26392016,"[26392017L, 26392015L]"
26392017,"[26392016L, 26392018L]"
26392018,"[26392017L, 26391564L]"
26403548,"[26391507L, 26403549L]"
26403549,"[26391512L, 26403548L, 23378590L, 26391511L]"
26403550,"[25093041L, 23378514L]"
26403618,"[25007013L, 42365768L, 33617271L, 29314798L, 33296663L, 26403674L]"
26403671,"[26403781L, 42413333L, 42413309L, 30052878L]"
26403673,"[26403680L, 26403681L, 104129577L, 104129581L, 29171482L]"
26403674,"[104129568L, 107129600L, 26403682L, 29314820L, 60121478L, 33615846L, 25091217L, 104129579L, 26403618L, 30052878L, 104129584L, 104129617L, 60495783L, 33296580L, 104129563L, 104129596L, 104129597L]"
26403675,"[26403682L, 26403779L, 26403780L, 30833541L, 30052881L, 26403778L, 28947800L, 33613300L, 104131032L, 60495769L, 26403781L, 26403775L]"
26403680,"[26403673L, 26403682L]"
26403681,"[26403673L, 26403682L]"
26403682,"[26403680L, 26403681L, 30052878L, 104131032L, 26403674L, 26403675L]"
26403775,"[28947800L, 26403675L, 30052878L]"
26403776,"[60495777L, 23146067L, 26403797L, 30052878L]"
26403777,"[121907232L, 60495784L, 28947787L, 30152269L, 33613296L]"
26403778,"[26403675L, 30052878L]"
26403779,"[28947787L, 30052878L, 28947794L, 33613303L, 60495800L, 26403675L, 60495805L]"
26403780,"[29314798L, 30052878L, 27031247L, 26403797L, 26403675L]"
26403781,"[29314820L, 42414854L, 30052878L, 30052881L, 121907228L, 121907229L, 121907230L, 121907231L, 121362907L, 60495784L, 23309356L, 30212528L, 29292342L, 30188989L, 42413409L, 29314891L, 27031245L, 27031248L, 27031253L, 26403671L, 26403675L, 121362909L, 121362910L, 104131024L, 121362915L, 30052841L, 121907190L, 22797943L, 22797946L, 121907195L]"
26403782,"[27031257L, 121362911L, 26403783L]"
26403783,"[26403782L, 29314838L]"
26403784,"[5169121L, 26403785L, 23146029L, 121362907L, 23378590L]"
26403785,"[26403784L, 121362949L]"
26403797,"[26403776L, 26403780L, 30833541L, 42413514L, 23146067L, 60495766L, 60495813L]"
26403971,"[26403972L, 42489575L, 29421962L, 42489710L, 47738609L, 50635150L, 42489561L, 25671099L, 42489565L]"
26403972,"[26404002L, 26403971L, 26403973L, 26404009L, 25671099L]"
26403973,"[26404002L, 26403972L, 26404005L]"
26404002,"[26404004L, 5168995L, 26403972L, 26403973L]"
26404004,"[26404002L, 5168995L, 26404007L]"
26404005,"[26403973L, 114108317L, 32594383L]"
26404007,"[26404004L, 32594357L]"
26404009,"[114108340L, 26403972L]"
26404010,"[114108352L, 114108340L]"
26404014,"[25446425L, 114108340L]"
26404015,"[25446425L, 25671100L]"
26413649,"[25895952L, 27083780L, 26413653L, 26413661L]"
26413653,"[26413649L, 26388419L]"
26413661,"[26413649L, 27083780L, 26413670L]"
26413663,"[127635194L]"
26413668,"[26388422L, 26413670L, 26388423L]"
26413670,"[26413668L, 26413661L]"
26427850,"[26427880L, 26427851L]"
26427851,"[26427850L, 26428086L]"
26427879,"[26427880L, 26427882L]"
26427880,"[26427850L, 26427879L]"
26427881,"[26427882L, 26427884L]"
26427882,"[26427881L, 26427879L]"
26427883,"[26428097L, 26427884L]"
26427884,"[26427881L, 26427883L]"
26427885,"[26427886L, 26428151L]"
26427886,"[26428098L, 26427885L]"
26427897,"[23908197L, 26428038L, 26427911L]"
26427904,"[26427905L, 26427975L, 26427911L]"
26427905,"[26427904L, 23908194L]"
26427911,"[26427904L, 26427897L]"
26427972,"[26427973L, 26427974L]"
26427973,"[26427972L, 29182551L]"
26427974,"[26427972L, 26427975L]"
26427975,"[26427904L, 26428067L, 26427974L]"
26427976,"[26427977L, 26428070L]"
26427977,"[26427976L, 26427978L]"
26427978,"[26427977L, 26427979L, 26428041L]"
26427979,"[26427978L, 47572818L, 47572819L, 29182549L, 26428027L]"
26427997,"[23908197L, 26427998L]"
26427998,"[26427997L, 26427999L]"
26427999,"[26428025L, 42782263L, 26427998L]"
26428018,"[26428025L, 26428020L, 29182551L]"
26428019,"[26428020L, 23908197L]"
26428020,"[26428018L, 26428019L]"
26428025,"[26428018L, 26427999L]"
26428027,"[23908194L, 26427979L]"
26428038,"[26427897L, 26428041L]"
26428041,"[26427978L, 26428038L]"
26428067,"[26428068L, 26427975L]"
26428068,"[26428072L, 26428067L]"
26428069,"[26428073L, 26428070L]"
26428070,"[26427976L, 26428069L, 23908197L]"
26428071,"[26428072L, 26428076L]"
26428072,"[26428068L, 26428071L]"
26428073,"[26428074L, 26428069L]"
26428074,"[26428073L, 26428077L]"
26428075,"[26428076L, 26428079L]"
26428076,"[26428075L, 26428071L]"
26428077,"[26428074L, 26428078L]"
26428078,"[26428080L, 26428077L]"
26428079,"[26428081L, 26428075L]"
26428080,"[26428082L, 26428078L]"
26428081,"[26428084L, 26428079L]"
26428082,"[26428080L, 26428085L]"
26428083,"[26428088L, 26428084L]"
26428084,"[26428081L, 26428083L]"
26428085,"[26428082L, 26428086L]"
26428086,"[26427851L, 26428085L]"
26428087,"[26428088L, 26428089L]"
26428088,"[26428083L, 26428087L]"
26428089,"[26428090L, 26428087L]"
26428090,"[26428089L, 26428092L]"
26428091,"[26428092L, 26428093L]"
26428092,"[26428090L, 26428091L]"
26428093,"[26428091L, 26428094L]"
26428094,"[26428096L, 26428093L]"
26428095,"[26428096L, 26428100L]"
26428096,"[26428094L, 26428095L]"
26428097,"[26428098L, 26427883L]"
26428098,"[26428097L, 26427886L]"
26428099,"[26428129L, 26428154L, 26428100L, 47572758L]"
26428100,"[26428099L, 26428095L]"
26428129,"[26428099L, 26320452L, 26428134L]"
26428130,"[26428131L, 26428151L]"
26428131,"[26428130L, 26428132L]"
26428132,"[26428131L, 26428135L]"
26428133,"[47572758L, 26320451L, 26428134L, 26428135L]"
26428134,"[26428129L, 26320452L, 26428133L, 26428135L]"
26428135,"[26428132L, 26428133L, 26428134L]"
26428151,"[26428152L, 26428130L, 26427885L]"
26428152,"[42492858L, 26428151L]"
26428153,"[33506533L, 26320454L, 47698696L, 47572043L, 42492845L, 47698712L, 26428154L, 33506587L, 33506527L]"
26428154,"[26428153L, 26428099L]"
26428225,"[87246898L, 42746532L, 26428226L]"
26428226,"[26428225L, 106615247L]"
26428228,"[4822336L, 42746530L, 42746531L, 23892295L, 42355215L, 26428250L, 30784207L, 26428253L]"
26428250,"[4822336L, 41656993L, 42746531L, 26428228L, 42489381L, 42355215L, 42355292L]"
26428251,"[4822336L, 128690946L, 42355146L, 42746531L]"
26428252,"[33638945L, 128690920L, 128690876L, 42489365L, 23892252L, 23892251L]"
26428253,"[128690946L, 26428228L]"
26428320,"[26428321L, 26139158L]"
26428321,"[26428320L, 42746468L]"
26428331,"[50634275L, 23378452L, 42746469L]"
26428332,"[128620730L, 42746469L]"
26428333,"[42746468L, 22074614L]"
26428334,"[128686424L, 26679308L]"
26428335,"[128620753L, 42746468L, 50634037L]"
26489009,"[114639032L, 59188945L, 59188973L, 34104271L, 26489013L, 114639030L, 59189080L, 59188977L, 33459934L]"
26489013,"[114639032L, 59189093L, 120290568L, 127844300L, 34104271L, 26489009L, 104647188L, 59189045L, 114639030L, 104647191L, 127844312L, 59188986L, 104647199L]"
26514756,"[26514759L, 25847374L, 26927985L, 25189590L, 26345790L]"
26514759,"[26514756L, 25847372L, 26345781L]"
26514766,"[26514777L, 26514770L, 26514767L, 25189591L]"
26514767,"[25375865L, 26514766L]"
26514770,"[25375865L, 26514766L]"
26514777,"[26514766L, 25375865L]"
26514790,"[25375865L]"
26514822,"[122090112L, 109497803L, 26514829L, 26514836L, 51400474L, 139355455L]"
26514827,"[135257994L, 109497807L]"
26514829,"[135257990L, 26514836L, 26514822L, 51389365L]"
26514836,"[122090112L, 122090116L, 135257989L, 26514822L, 26514829L]"
26514850,"[33610499L, 30766843L, 34104253L]"
26514858,"[34104253L]"
26514860,"[34104253L, 26514886L]"
26514861,"[33610656L, 121100419L, 33610564L, 33610661L, 30767276L, 33610316L, 33610574L, 26514865L, 30767284L, 26514869L, 30767261L]"
26514865,"[30748898L, 26514884L, 26514886L, 30767079L, 30832969L, 26514861L, 26514869L, 24804764L]"
26514869,"[33610371L, 30766856L, 26514861L, 30766959L, 33610654L, 30832939L, 30766962L, 30767024L, 26514865L, 33611058L, 30767347L, 30766909L, 24399553L, 33610052L, 34104264L, 30766793L, 30766863L, 30767331L, 30767332L, 30748901L, 30748903L, 30767335L, 30748909L, 34104253L, 30767090L, 30766835L, 30767229L]"
26514878,"[24804776L, 24804697L, 26514884L, 26514879L]"
26514879,"[30832929L, 26514884L, 30766695L, 30766539L, 24804695L, 30832953L, 30832925L, 26514878L]"
26514884,"[30832933L, 30766544L, 26514865L, 30766706L, 24804764L, 26514878L, 26514879L]"
26514886,"[26514865L, 26514860L, 34104253L]"
26514889,"[34104253L]"
26514891,"[121100419L, 34104253L]"
26545784,"[26141468L, 26141460L, 26545785L, 26239551L]"
26545785,"[26239979L, 26328082L, 26152118L, 26545784L, 26240826L, 26239551L]"
26545787,"[26545792L, 26141468L]"
26545790,"[26545792L, 26141464L, 26141466L]"
26545792,"[26545787L, 26545790L]"
26545832,"[85135184L, 26141460L, 85135182L]"
26568991,"[26239531L, 26569006L, 26240760L, 25659833L, 25659838L]"
26569006,"[26568991L, 139542967L]"
26569009,"[26152119L]"
26569013,"[26569019L, 26569022L, 26569015L]"
26569014,"[24797699L]"
26569015,"[24797699L, 26569013L, 25189613L]"
26569019,"[26569013L]"
26569022,"[26569013L]"
26569024,"[26569025L, 24797690L, 33506125L, 24797703L]"
26569025,"[26569024L, 24797699L]"
26679301,"[25874569L, 127635188L, 25895942L]"
26679308,"[116920073L, 26428334L, 116920063L]"
26679311,"[116920070L, 24150821L, 22072334L]"
26679327,"[116920081L, 30785476L, 55814581L]"
26679342,"[136728278L, 27081703L, 21691079L, 121510284L, 121510258L, 42364111L, 26679376L, 121510226L, 121510228L, 33639733L, 26679350L, 121100408L, 42364857L, 42364506L]"
26679345,"[121510246L, 26679404L, 27081693L, 121510224L, 121510258L, 27081684L, 121510237L, 121510231L, 4948186L, 121510234L]"
26679350,"[30784194L, 21691079L, 121510280L, 121510281L, 121399338L, 121510283L, 121510222L, 48069807L, 116920049L, 26679342L, 116920061L, 121399199L]"
26679357,"[26679367L, 122345933L]"
26679367,"[128690888L, 27065929L, 27081673L, 26679357L]"
26679371,"[27081674L, 42367957L]"
26679374,"[27065922L, 119617637L, 55885542L, 121399208L, 120426545L, 121510229L, 22771897L, 121100443L, 121100444L, 21691070L]"
26679376,"[121510224L, 121510219L, 29812486L, 121510280L, 121510281L, 121510283L, 29812789L, 121510222L, 121510237L, 26679342L, 121510231L, 121904216L, 121510234L, 136728285L, 121399199L]"
26679392,"[121399210L]"
26679404,"[120492004L, 120426546L, 26679345L, 120426545L]"
26679424,"[26763578L, 136867394L]"
26679430,"[120492008L, 136867394L]"
26679432,"[120492004L, 120492007L]"
26679441,"[51382851L, 136867391L]"
26679449,"[26679456L]"
26679456,"[26679449L]"
26679477,"[128480642L, 128480559L]"
26679501,"[139496779L, 139438161L, 133403602L, 139492019L, 139438142L, 139438172L, 139438174L]"
26679504,"[127590658L, 139438142L, 133403602L, 139438150L]"
26679529,"[139494056L, 139496778L, 139496784L, 139492024L, 139438142L]"
26679540,"[26679543L, 139445415L]"
26679543,"[26679540L, 26679549L]"
26679547,"[26679552L, 26679548L]"
26679548,"[26679547L, 26679549L]"
26679549,"[26679548L, 26679543L]"
26679552,"[26718561L, 48914818L, 26679547L, 26679576L]"
26679576,"[26679552L, 26679577L]"
26679577,"[26679576L, 26695274L, 61491556L, 62414367L]"
26695274,"[26679577L, 26695275L, 26704657L]"
26695275,"[26704657L, 26695274L, 61491556L]"
26704657,"[26695274L, 26695275L, 26718557L]"
26718557,"[26704657L, 114215211L, 26718559L]"
26718559,"[58723081L, 115319505L, 26718557L]"
26718560,"[58723081L]"
26718561,"[26679552L, 58723081L]"
26725568,"[139433113L, 139433122L, 139438172L, 139433108L]"
