"id","nodes","tags","pending"
9747167,"{76456821,76456822}","{highway,tertiary}",f
9747577,"{35867290,77331929,77331930,77331931,77331933,77331934,36380657}","{oneway,yes,highway,motorway_link}",f
9747906,"{233760245,332612834,77338184,391664705,77338186,77338187,77338188,77338189}","{oneway,yes,highway,motorway_link}",f
9779112,"{339284194,734521185,734520464,339283505,77744962,77744963,1231628419}","{name,前门大街,name:zh,前门大街,highway,pedestrian,name:en,""Qianmen Street"",name:fr,""Grande rue Qiánmén"",name:zh_pinyin,""qiánmén dàjiē""}",f
9779191,"{245108433,373101863,373101844,373101838,77746351,77746350,734520228,322444788}","{oneway,yes,name,""广渠门内大街 Guanqumennei Dajie"",highway,primary}",f
9779240,"{31194151,266111654,341202030,341202431,733860075,733859097,31194139,733859702,733860073,733858875,733858983,733859147,31194147}","{name,灯市口大街,highway,tertiary}",f
9779291,"{31194141,269490201,31194142}","{name,""Donghuamen Street"",highway,residential}",f
9779352,"{260330040,1380342608,260330038,260329792,534448153,486609202,486609200,260329793,486609204,260329795,486609206,534448122,260329796,534448132,534448142,534448149,534448150,534448231,534448240,534448238,534448239,534448210,31194141,534448200,77750690,486609208,486609193,486609195,486609197,77750691,260329790,534448160,260330040}","{highway,service}",f
9779360,"{266111656,733859194,266112411,31194137}","{name,大甜水井胡同,int_name,""DatianShuijing Hutong"",highway,residential}",f
9852914,"{32899016,35553891,35550832}","{name,""Nansanlitun Lu"",highway,tertiary}",f
9852987,"{35551808,1114088466,1038256817,1114079294,1114079299,272624597,100631605,245147855,1114082183,35552053}","{oneway,yes,name,""Xindong Lu"",name:zh,新东路,highway,secondary,name:zh_pinyin,""Xīndōng Lù""}",f
9853013,"{35552053,258971243,32899017,258971202,534076967,258971034,32877217}","{name,东直门外大街,highway,secondary,name:zh_pinyin,""Dongzhimenwai Dajie""}",f
9853022,"{245146685,260327600,100630167,100632135,262260957,127221477,139152326,1114088468,35551808,1114088484,1114088471,245147298,600250856,32899016,746964272,36704579}","{oneway,yes,name,工人体育场北路,highway,secondary,name:en,""Gongrentiyuchang North Road"",name:zh_pinyin,""Gōngréntǐyùchǎng Běi Lù""}",f
9853023,"{32877279,36704579}","{highway,secondary}",f
9932203,"{35549717,245148548,35549783,245149541,534077464,332949611,76457481,35722724}","{name,团结湖路,name:zh,团结湖路,highway,tertiary,name:zh_pinyin,""Tuanjiehu Lu""}",f
9932207,"{77302916,81403582,64384543}","{name,""Qingnian Lu"",highway,residential}",f
9932209,"{268390160,703216491,35554805,703216498,703216500,703216526,332949653,64384543}","{name,""Qingnian Lu"",highway,tertiary}",f
10088713,"{36704368,82972304}","{oneway,yes,highway,trunk_link}",f
10088770,"{82972556,82972581,289121080,289121081,82972613,289121082,82972698,289121083,82972800,82972839,289121084,82972945,82972982,82973004,82973030,35858261}","{oneway,yes,highway,trunk_link}",f
10496445,"{77734114,734045464,90235922,733992925,734046205,90235924}","{name,灵境胡同,name:zh,灵境胡同,highway,tertiary,name:en,""Lingjing Hutong"",name:zh_pinyin,""Líng jìng hú tòng""}",f
10496447,"{330842109,25585099}","{highway,tertiary}",f
11313416,"{100631017,100631018,100631019,100631020,100631021,100631022,100631862,1114070172,1114069556,100630167}","{name,春秀路,highway,residential,name:en,""Chunxiu Street"",name:zh_pinyin,""Chūnxiù Lù""}",f
11313750,"{317994548,35551151,35551152,35551154}","{name,""朝外北街 (cháowài běi Jiē)"",name:zh,朝外北街,highway,tertiary,name:en,""Chaowai North Street"",name:fr,""Rue Nord Cháowài"",name:zh_pinyin,""cháowài běi Jiē""}",f
11313842,"{35722660,100634747,100634592,266109692,100653373}","{name,""朝外市场街 (cháowàishíchǎng Jiē)"",name:zh,朝外市场街,highway,tertiary,name:en,""Chaowaishichang Street"",name:zh_pinyin,""cháowàishíchǎng Jiē""}",f
11313890,"{100634747,266112217,266110161,100634911,266111936,100634912,100635186,100635187}","{highway,tertiary}",f
11314246,"{100638705,100638706,100638707}","{oneway,yes,highway,unclassified}",f
11314274,"{100658732,100639060,100639061,100642175,35835751}","{oneway,yes,highway,unclassified}",f
11314390,"{35847191,35847192}","{oneway,yes,layer,2,highway,trunk}",f
11314415,"{35835805,35835804,30993650}","{oneway,yes,name,""4th Ring Road"",highway,trunk}",f
11314527,"{100643766,100638711,100638712,100644007}","{oneway,yes,highway,unclassified}",f
11314538,"{100642173,100641900}","{oneway,yes,highway,unclassified}",f
11314653,"{100643450,100638707,100638708,100644359}","{oneway,yes,highway,unclassified}",f
11314654,"{100643449,100643450}","{tunnel,yes,oneway,yes,highway,unclassified}",f
11314699,"{100643783,100643766}","{tunnel,yes,oneway,yes,highway,unclassified}",f
11314726,"{100644007,100644008}","{tunnel,yes,oneway,yes,highway,unclassified}",f
11314728,"{100644008,100641900,100641535,100643449}","{oneway,yes,highway,unclassified}",f
11314752,"{100644359,100644360}","{tunnel,yes,oneway,yes,highway,unclassified}",f
11314757,"{100644360,100638709,100638710,100643783}","{oneway,yes,highway,unclassified}",f
11314772,"{100638708,100639970,100639971}","{oneway,yes,highway,unclassified}",f
11314786,"{100641535,100642174,100642175}","{oneway,yes,highway,unclassified}",f
11314804,"{100638712,100638713,100638714,100638715}","{oneway,yes,highway,unclassified}",f
11315181,"{35722737,64382848}","{name,""Jintai Lu"",highway,secondary}",f
11315259,"{100650112,245149779,528980783,33399858}","{int_ref,""Guanghua Rd"",oneway,no,name,光华路,highway,tertiary,name:en,""Guanghua Rd"",ref,""Guanghua Rd""}",f
11315299,"{33399858,36704818}","{highway,tertiary}",f
11315378,"{36704818,317991771,317991826,100651857,384270753,100653987,1380221726,266110505,100653372,100651858,266109774,129899686}","{int_ref,""Guanghua Rd"",oneway,no,name,光华路,highway,tertiary,name:en,""Guanghua Road"",ref,""Guanghua Rd"",name:zh_pinyin,""Guānghuá Lù""}",f
11315467,"{330837750,31018239,266110555,266110533,100651857,100653852,746964254,266112064,100635187,35722439}","{name,东大桥路,name:zh_piny,""Dōngdàqiáo Lù"",highway,secondary,name:en,""Dongdaqiao Road""}",f
11315478,"{35722439,35551157,272221605,260327503,1319039354,1114079306,35551808}","{name,工人体育场东路,highway,secondary,name:en,""Gongrentiyuchang East Road"",name:zh_pinyin,""Gōngréntǐyùchǎng Dōng Lù""}",f
11315578,"{100653373,1380179808,266112062,266111938,100653851,100653852}","{name,日坛北路,highway,tertiary,name:en,""Ritan North Road"",name:zh_pinyin,""Rìtán Běi Lù""}",f
11315602,"{100653851,534077746,534077784,100653987}","{name,日坛东路,highway,tertiary,name:en,""Ritan East Road"",name:zh_pinyin,""Rìtán Dōng Lù""}",f
11315886,"{100638705,100658356,100658357}","{oneway,yes,highway,unclassified}",f
11315917,"{100639061,100639062,100639063,100638714}","{oneway,yes,highway,unclassified}",f
13432856,"{72864052,72864050}","{oneway,yes,highway,motorway}",f
13433115,"{124171932,754515378,754516974,754515407,124174677}","{oneway,yes,name,北蜂窝路,int_name,""Beifengwo Lu"",highway,tertiary}",f
13513718,"{245112285,330592580,1412827615}","{oneway,yes,highway,motorway}",f
13513915,"{27485058,245115018,1298058596}","{name,""Maolinju Xilu"",highway,tertiary}",f
13514983,"{245120989,124186398,124186364,330588556}","{oneway,yes,converted_by,Track2osm,name,""Guang'an Lu"",highway,primary}",f
13739155,"{127225074,258971215,262259959}","{name,""Sanlitun Dongsanjie"",highway,residential}",f
13739241,"{127226290,746964200,127226581}","{name,三里屯东六街,highway,residential}",f
13739271,"{127227174,534076987,35554063}","{name,""Sanlitun Dongwujie"",highway,residential}",f
13739568,"{100631017,127235019}","{highway,residential}",f
13739604,"{127235019,127235767,127235769,746966275,491028805,127235770,127235773,127235774,127235776,127235777,35552056}","{highway,residential}",f
13740481,"{31204708,127257910,31204821}","{highway,unclassified}",f
13740562,"{31204691,127260219,127260221,127260222,31205098}","{highway,unclassified}",f
13740601,"{31204709,1421587203,529510421,529510422,529510423,529510424,529510381,529510425,529510426,529510427,31204690}","{name,奥体中路,highway,secondary,name:en,""Aotizhong lu""}",f
13740750,"{127264355,127264356,127264357,127264358,127264360,274845720,127264361,528858603,127264362,321760930,127264363,380747713,321760332}","{oneway,yes,name,""Andingmen Waijie"",highway,secondary}",f
13740770,"{127265129,341220672,340251365,341220375,127265130,269487711,340251226,341219788,340251837,340252991,127265132,340251907,340252242,734045619,32388119}","{name:zh_py,""Andingmen Neidajie"",name:zh,安定门内大街,highway,secondary,name:en,""Andingmen Inner Street""}",f
14347213,"{139149043,100631861,1114073262,1114073277,139152324,1114079310}","{highway,residential}",f
16266618,"{321855434,871438576,754503657,245140924,245140925,321762742,321762743,321762744,754491379,754491382,754491385,754491388,754491390,746441989,165738530}","{oneway,yes,layer,1,name,""Shuguang West Road"",highway,secondary}",f
16266620,"{245138078,258970186,258970187,862164674,258970188,862185874,332615027,862164716,862164756}","{oneway,yes,highway,tertiary}",f
16266634,"{165738461,165738462,165738477,165738506,165738463,288368681,165738260,165738216,1345554145,740237173,370727708,165738419}","{name,湖光中街,highway,tertiary,name:en,""Hu Guang Street Middle""}",f
16266658,"{76456803,269351354,739197981,165738224,353121345,165738481,165738240,165738508,165738477}","{highway,tertiary}",f
16266662,"{370793703,380106958,269510519,269510520,415529832,165738484,165738337,165738245,165738478,165738479,165738480,165738481,165738482,687150758,687148887}","{bicycle,yes,lanes,4,oneway,no,name,""广泽路 FuAnXiLu"",cycleway,opposite_track,foot,yes,highway,primary,surface,asphalt}",f
16266664,"{165738486,165738482,353121344,165738223,269351352,657897926,353120497}","{highway,tertiary}",f
16266666,"{353123490,165738497,165738498,165738486}","{highway,residential}",f
16266667,"{165738498,165738502,165738503,165738504,165738505}","{highway,residential}",f
16266668,"{165738506,165738509,165738507,165738505,748725518,165738512,165738508}","{highway,residential}",f
16266669,"{165738509,165738510,165738511,165738512}","{highway,residential}",f
16266676,"{165738535,165738541,165738542}","{highway,residential}",f
16266680,"{165738547,824055767,165738544,824055763,165738536,824055770,165738547}","{highway,tertiary}",f
16266682,"{165738544,165738203,1346798140,1239554946,1346794703,165738254,687149003}","{highway,tertiary}",f
16266683,"{165738547,165738548,165738235}","{highway,tertiary}",f
16266736,"{34928529,165738852}","{highway,residential}",f
21654620,"{529363499,1364078547,1364078546,1364164033,1364094872,299230326,1364164036,1367470165,233297997,1367470166,235940949,1499694426,233297531,1350327437}","{oneway,yes,name,知春路,highway,secondary,name:en,""Zhichun Road""}",f
21691070,"{244467891,244467892}","{oneway,yes,highway,trunk_link}",f
21691079,"{292591115,1360087413}","{oneway,yes,highway,secondary}",f
22036897,"{245104009,245104010,269489895,237270566,322121389}","{oneway,yes,name,""崇文门外大街 (chóngwénmén wài dà jiē)"",name:zh,崇文门外大街,highway,primary,name:en,""Chongwenmen Outer Street"",name:zh_pinyin,""Chóngwénmén wài dà jiē""}",f
22067155,"{1346457313,528821082,245129785,701735524}","{oneway,yes,name,""北辰西路 (běichén xī lù)"",name:zh,北辰西路,highway,secondary,name:en,""Beichen West Road"",name:fr,""Route Ouest de běichén"",name:zh_pinyin,""běichén xī lù""}",f
22067160,"{528763537,528764649,528763544,1346457563,1083559316,237538310,1083559788,237538282,237538236,237538151,237538113,237538062,237537978,237537957,237537932,237537919,237537892,237537865,1083559480,237537832,237537804,237537778,237537750,237537720,237537703,237537679,384324835,384324838,1346457372,1346457367,1346457362,384324630}","{name,""奥林西路 (àolín xī lù)"",name:zh,奥林西路,highway,secondary,name:en,""Aolin west road"",name:fr,""Route Ouest àolín"",name:zh_pinyin,""àolín xī lù""}",f
22067184,"{237538987,237538952}","{oneway,yes,highway,motorway_link}",f
22067192,"{1520697057,1520706115,1519696638,1519696637,1520706123,1519696618,1519696614,605822121,605822133,605822142,1520706112,605822155,605822166,605822173,1519696572,1520706124,605822186,605822200,605822210,605822222,605822231,605822251,605822254,605822257,605822260,605822265,605822269,605822273,605822285,605813123,605813128,605813130,605813133,1520745458,297147384,297147382,1520745446,297146895}","{oneway,yes,name,永丰路,int_name,""Yongfeng Lu"",highway,secondary}",f
22069891,"{239453042,1422005574,380721715,1420909545,239453044,1420909526,380721367}","{name,颐和园路,highway,tertiary}",f
22072334,"{237585373,237581150,237581151,237581152,237581154,237581155,237579689,292590743}","{oneway,yes,layer,1,name,北五环,highway,trunk,name:en,""North 5th Ring Road""}",f
22074614,"{534543291,289557388,295062011,289557387,289557386,289557385,289557384,289557383,289557382,644611357,289557381}","{oneway,yes,layer,1,name,""5th Ring road"",highway,trunk}",f
22270614,"{237546554,239434611}","{oneway,yes,highway,motorway_link}",f
22270615,"{253127018,253127019,253127020,239434404,239433605,239433368,239433761,239432860,605041267}","{oneway,yes,name,""Airport Expressway"",highway,motorway}",f
22270616,"{1317051523,237538524,1317051476,1346457745,1346457738,1346457732,1346457716,1346457700,528764446,534544287,528767281}","{oneway,yes,name,""5th Ring road"",highway,trunk}",f
22371064,"{981019169,321938900,321938901,1527880401}","{oneway,yes,name,中关村南大街,int_name,""Zhongguancun Nandajie"",highway,primary,name:en,""Zhongguancun South Street""}",f
22758728,"{237537228,529504685}","{bridge,yes,oneway,yes,name,新街口外大街,highway,secondary,name:zh_pinyin,""Xinjiekou Waidajie""}",f
22758736,"{27486094,340411709,537973064,250458383,529504071,746856352,529365348,324664761,1356404848}","{oneway,yes,name,新街口外大街,highway,secondary,name:zh_pinyin,""Xinjiekou Waidajie""}",f
22758748,"{252852269,656086869,1253535064,754514739,754517010,252852243,252852244,237536317}","{name,""Xizhimen Wainanjie"",highway,residential}",f
22758837,"{336383660,701760291,701760293,701760294,701760296,701760297,701760298,701760299,701760288,1300406535,1300406463,1300406486,1300406546,209314460,1192323489,1192323466,1192323530,129899686,209315524,209315525,266109723,209315526,1192323467,266112277,1192323491,336376778}","{oneway,yes,highway,tertiary}",f
22758845,"{262774374,262774375,262774376,262774377,262774378,262774379,262774483,1300406450,1300406543}","{oneway,yes,name,""Jianguomen Nanlu"",highway,trunk,name:en,""2nd Ring Road""}",f
22759931,"{1350327437,1350996073,235062755,235062658,1356404967,528875765,235062484,1359329389,529509297,529508550,529510567,235061709,1364078593,244274018}","{oneway,yes,name,北土城西路,highway,secondary,name:zh_pinyin,""Beitucheng Xilu""}",f
22759942,"{244274012,244274013,244274014,244274015,244274017,244274018,244274019,244274020,244274021,1359329385,244274022,244274023,244274024,244274025,244274026,244274027,244274012}","{highway,secondary}",f
22759944,"{244274017,1364078598,1364078597,1364078594,1359329393,1359329390,1364078589,1364078587,1364078583,1364078581,1364078579,1364078580,1364078578,1364078576,1364078566}","{oneway,yes,name,北土城西路,highway,secondary,name:zh_pinyin,""Beitucheng Xilu""}",f
22759947,"{244274024,244274432}","{highway,secondary}",f
22759955,"{244274432,244274515,244274516,244274025}","{highway,secondary}",f
22760001,"{244274021,1359329377}","{oneway,yes,name,鼓楼外大街,highway,secondary,name:zh_pinyin,""Gulouwai Dajie""}",f
22760069,"{244274432,701716683,258969871,258969872,258969870,746502255,529510949,529511519,529510950,529510948}","{name,北土城西路,highway,secondary,name:en,""Beitucheng Xilu""}",f
22770846,"{1414025820,1414025821,330841132}","{highway,residential}",f
22771782,"{239434324,239433784,239433921,239433414,239433639,239433031,239433189,726587488}","{highway,motorway_link}",f
22771791,"{72855769,72860537,72860539,72860541,72860543,72860544,601456106,72860546,72860547,72860550,72860551,72860554,72860557,72860558,72860559,72860561,72860564,72860565,72860567,72860568,403081253,72860570,718384201,35855550}","{oneway,yes,name,""Airport Expressway"",highway,motorway}",f
22771807,"{35855292,244466867,688155166,688155896,244466868,403081277,244466869,244466870,403081256,244466876,244466871}","{oneway,yes,name,""Airport Expressway"",highway,motorway}",f
22771826,"{239434324,534546310}","{oneway,yes,name,""5th Ring road"",highway,trunk}",f
22771829,"{385027504,385027506,385027508,385027510,385027512,726585065,385027514}","{oneway,yes,name,""5th Ring road"",highway,trunk}",f
22771867,"{1195735433,1367466486,1364164080,1364117315,1367466476,1364085026,1367466474,312477914}","{highway,service}",f
22771897,"{244467919,244467967,244467992}","{oneway,yes,highway,tertiary}",f
22771900,"{244467987,1350327453,1350327451,1350327446,1350996077,1195735420,233763157,233763204,233763298}","{oneway,yes,name,学院路,highway,tertiary}",f
